TMA_PA_Manggarai (cm),C.H. Bogor (mm),C.H. Depok (mm),C.H. Manggarai (mm)
630,0,0,0.1
625,0,0,0
620,0,0,0.1
615,0,0,0.1
615,0,0,0.1
615,0,0,0.2
615,0,0,0.1
605,0,0,0.1
605,0.1,0,0.2
605,0,0,0.2
600,0.1,0.1,0.2
600,0.8,0.1,0.1
600,1.2,0.2,1.6
600,0.3,0.4,1.4
600,0.3,0.7,0.2
600,1,0.4,0.6
600,1.8,0.1,1.2
595,1.3,1.5,2.7
595,0.7,1.7,1.1
600,0.8,1,0.5
600,0.7,1,0.7
600,0.4,0.7,0.3
600,0.2,0.3,0.2
600,0.2,0.2,0.4
600,0.3,0.6,0.2
600,0.2,0.1,0.5
600,0.2,0.2,0
600,0.1,0.1,0
600,0.1,0.1,0
600,0.1,0,0.1
600,0,0.2,0
600,0,0.5,0
600,0.1,0,0
595,0,0,0.1
595,0.1,0,0.2
595,3.2,0.1,0.7
595,5.8,0.2,2.6
595,2.2,1.7,0.2
595,2.2,6,0.1
595,1.6,2.8,0.5
595,2.1,4.7,0.4
615,0.1,1.3,0.4
615,0.1,0.3,0
605,0,0.2,0
600,0,0.1,0
600,0,0,0
600,0,0.1,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0.1,0,0
600,0,0,0
600,0,0,0
600,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0.2,0,0.1
595,0,0.1,0.2
595,4.2,0,3.9
590,1.5,5.1,1
590,0.3,0.1,1.6
590,3.1,3.2,1.2
590,2.6,3.6,2.5
590,0.3,0.5,1.5
590,0.1,0.1,0.2
590,0,0,0
590,0.1,0,0
590,0,0,0
590,0,0.1,0
590,0.1,1.8,0.1
590,0.6,0.6,0.1
590,0.1,0.3,0.2
600,0.5,0.8,0.7
600,0.7,1,0.6
600,0.7,1.1,0.4
610,0.7,0.9,0.4
610,0.7,0.8,0.5
610,0.7,0.8,0.4
605,0.6,1,0.4
605,0.7,0.8,0.4
600,0.2,0.2,0.2
600,0.1,0.2,0.2
600,0.1,0.2,0.3
600,1.5,1,0.6
600,0.1,1.6,0.1
600,2.1,0.3,0.6
600,0.1,0.1,0.1
600,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0.1,0.1,0
595,0.1,0.2,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0.1,0.1,0.1
600,0.1,0.1,0
600,0.1,0.1,0
600,0.3,0.9,0.2
600,3.2,0.9,2.6
600,0.5,0.5,0.2
595,0.1,0.6,0
595,0,0.1,0
595,0,0.1,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0.1
595,0,0,0
595,0,0,0
595,0,0,0.1
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0.1,0,0.1
595,0.3,0.1,0.1
595,0.3,0.2,0.2
595,0.1,0,0.2
595,0.1,0.2,0.2
595,0.3,0.2,0.3
595,0.1,0.1,0.2
595,0.1,0,0.2
595,0.2,0.1,0
595,0,0,0
595,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0.1,0.1,0.1
590,0.1,0.1,0.2
600,0.1,0.1,0.3
610,0.1,0.1,0.4
610,0.8,0.1,0.4
610,0.3,1.5,0.3
605,0.5,1.4,0.6
600,0.2,1.5,0.7
600,0.5,2.7,0.5
600,0.4,3.1,0.4
600,0.3,3.5,0.3
595,0.3,2.3,0.3
595,0.4,1.4,0.4
595,0.4,0.7,0.4
595,0.3,0.5,0.3
595,0.1,0.4,0.1
595,0.1,0.3,0.1
595,0.1,0.2,0.1
595,0.1,0.1,0.1
595,0,0,0
595,0.2,0.5,0.1
595,0.2,0.5,0.1
595,0.1,0.3,0.1
595,0.1,0.2,0
600,0.1,0.3,0.1
600,0.1,0.1,0.1
600,0.1,0.1,0.1
600,0.8,0.2,0.1
600,0.1,0.1,0.1
600,0.1,0.1,0
600,0.2,0.1,0.1
600,0.1,0,0.1
600,0,0.3,0
600,0,0.4,0
600,0,0.2,0
600,0,0.6,0
600,0,0.4,0
600,0,0.2,0
600,0,0.1,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0.1
600,0.1,0.2,0.3
600,0.3,0.4,0.1
600,0.1,0.4,0.1
600,0,0.3,0.2
600,0.1,0.4,0.1
600,0.1,0.1,0.4
595,0,0.3,0.2
595,0.2,0.1,0.1
595,0.2,0.1,0.1
590,0.1,0.1,0
590,0,0.1,0.1
590,0.1,0,0
590,2.9,0.4,0.9
590,1.1,2.4,0.2
590,1,1.6,0.2
590,1.1,1,0.9
590,0.5,0.7,0.4
590,0.3,0.4,0.5
590,0.3,0.4,0.7
590,0.2,0.7,0.7
590,0.1,0.3,0.7
590,0.1,0.3,0.6
590,0.2,0.1,0.3
590,0.1,0.2,0.6
595,0.6,0.8,0.9
595,0.6,1.1,0.7
595,0.6,1.3,0.5
595,0.2,1,0.3
595,0.1,1.3,0.1
595,0,2,0.2
595,0,0.9,0.1
595,0.1,1.1,0.1
625,0.1,1.6,0.1
625,0.1,0.6,0.1
620,0.2,0.6,0.1
620,0.3,0.6,0.1
620,0.8,0.9,0.7
620,0.6,0.6,0.5
610,0.4,0.7,0.3
600,0.3,0.4,0.3
600,0.5,0.6,0.7
615,0.7,0.5,0.6
625,0.7,0.4,1
640,0.4,0.4,0.5
645,0.7,0.6,0.9
670,0.4,0.4,0.4
680,0.4,0.4,0.7
685,1.3,0.6,1.2
685,0.7,0.4,0.8
685,0.6,0.3,0.8
680,0.8,0.7,1.2
665,1.1,0.3,1.6
660,1.1,0.4,1.9
660,0.8,0.4,1.5
655,0.4,0.4,0.8
645,0.5,0.4,0.7
640,0.3,0.4,0.5
630,0.4,0.3,0.4
625,0.4,0.3,0.3
620,0.3,0.3,0.2
620,0.5,0.2,0.1
620,0.6,0.2,0.3
620,0.2,0.8,0.2
620,0.4,0.5,0
615,0.4,0.3,0.2
620,0.6,0.1,0.7
620,0.2,0.1,0.3
620,0.5,0.1,0.8
620,0.9,0.1,1.7
610,0.8,0.1,0.7
620,0.1,0,0.3
615,0.1,0,0.1
615,0.1,0.8,0.2
615,0.1,0.2,0.4
610,0.3,0.5,0.5
610,0.4,0.3,0.4
605,0.2,0.3,0.1
605,0.2,0.5,0.2
600,0.1,0.4,0
600,0,0.1,0.1
600,0.2,0.1,0.2
600,0.3,0.2,0.3
600,0.4,0.2,0.2
600,0.2,0.1,0.1
600,0.9,0.9,0
600,0.2,0.6,0.1
595,0.1,0.2,0.1
595,0.1,0.1,0
595,0.1,0.1,0
595,0.1,0.3,0
595,0.4,0.1,0
605,0.3,0,0
605,0.1,0,0
605,0.6,0.1,0.1
600,0.6,0.1,0.1
600,0.1,0,0.3
600,0,0,0
600,0,0,0
600,0,0,0.1
595,0,0,0
595,0,0,0
595,0,0,0.1
595,0,0,0
600,0,0.1,0
595,0.1,0.2,0.1
600,0.2,0.1,0.2
595,0,0,0
595,0,0,0.1
620,1.2,0.9,1.4
600,2.2,0.6,1
600,0.4,0.6,0.4
600,0.1,0.2,0.2
595,0,0,0.1
595,0.3,0.2,0.5
595,0.2,0.3,0.1
595,0.2,0,0.3
595,0.1,0.5,0.1
595,0.1,0.1,0.1
595,0.1,1.1,0
595,0.5,0.6,0.1
595,0,0.1,0.5
595,0,0,0.3
595,0.1,0.1,0.2
595,0.1,0.7,0.1
595,0.1,0.3,0.1
595,0.1,1.4,0.1
595,0.1,0.3,0.1
595,0.2,0.3,0.2
600,0.4,0.2,0.2
600,0.3,0.3,0.3
615,0.1,0.4,0.1
610,0.2,0.3,0.1
600,0.8,0.3,0.6
600,1.3,0.2,0.4
600,0.5,0.2,0.5
600,0.4,0.2,0.3
600,0.5,0.2,0.4
600,0.4,0.1,0.4
605,0.3,0.1,0.3
605,0.2,0.1,0.2
605,0.1,0.1,0.1
605,0.1,0,0
605,0.1,0,0
600,0,0,0
600,0.1,0,0
600,0.1,0,0.2
600,0.1,0,0
600,0,0.2,0.2
600,0,0.3,0.2
600,0,0.3,0.1
595,0,0.5,0.1
595,0,0.1,0.1
595,0.1,0.2,0.2
595,0.3,0.3,0.3
595,0.3,0.4,0.2
595,0.4,0.1,0.1
595,0.4,0.8,0.1
595,0.3,0.3,0.2
595,0.1,0.1,0.1
595,0.2,0,0.1
595,0.1,0,0.3
595,0.1,0.1,0.1
595,0.3,0.1,0.4
600,0,0,0.1
610,0,0,0.1
620,0,0,0.2
640,0,0,0.3
655,0,0,0.5
655,0.1,0,0.4
645,0.1,0,0.3
640,0.1,0,0.3
640,0.1,0.1,0.3
630,0.8,0.1,0.6
630,0.5,0.1,0.5
630,0.1,0.2,0.1
630,0.2,0.1,0.1
625,0.1,0.2,0.1
620,0.2,0.4,0.2
620,0.2,0.3,0.2
615,0.2,0.3,0.2
615,0.1,0.2,0
615,0.1,0.1,0
610,0,0.1,0
610,0,0,0
610,0.2,0,0
610,0,0,0.1
610,0.5,0.1,0.5
610,0,0,0
605,0,0,0
605,0,0,0
605,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0,0,0
595,0.1,0,0
595,0.1,0.1,0.1
595,0.1,0.2,0.1
595,0.1,0.2,0
595,0,0.1,0
595,0.1,0,0
605,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
610,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0,0,0
600,0.1,0,0.1
600,0.3,0,0.2
600,0,0.1,0
600,0.1,0,0
600,0,0.2,0
595,0,0.1,0.1
595,0.2,0,0.1
595,0.1,0,0.1
595,0.2,0,0.2
595,0.2,0.1,0.3
595,0.3,0.1,0.4
595,0.1,0.2,0.1
595,0,0,0
595,0,0,0
590,0,0,0
590,0,0,0
590,0.3,0,0.1
590,0.3,0.3,0.1
590,0.6,1,0
590,0.5,0,0.1
590,0.5,0.1,0
590,0,0.1,0.2
590,0.6,0.1,0.1
590,0.2,0,0.2
590,0,0.4,0
590,0.1,0.1,0
590,0,0.1,0
590,0,0.1,0
590,0,0.1,0
590,0.1,0.2,0
590,0,0,0
590,0,0.7,0
590,0,0,0
590,0.1,0.2,0
590,0.2,0,0
590,0,0.1,0
590,0.1,0.1,0
590,0.1,0.4,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0.2,0.1,0
590,0,0.1,0
590,0,0,0
590,0,0,0
590,0,0,0
585,0,0,0
585,0,0,0.1
585,0.1,0,0.2
585,0.1,0.1,0.4
585,0.3,0.7,0.3
585,0.4,3.2,0.2
585,6.1,4.6,2.8
585,1.4,2,0.3
585,4,3.2,2.9
585,0.7,1.7,0.3
590,0.7,1.5,0.3
635,1.6,0.4,1.7
635,0.9,0.2,1.7
660,0.2,0.1,0.6
655,0.1,0.1,0.8
640,0.1,0.1,0.2
625,0.1,0.1,0.1
620,0.1,0.2,0.4
625,0.1,0.1,0.5
675,0,0,0.3
640,0,0,0.5
630,0,0,0.4
630,0,0.1,0.1
630,0,0,0
610,0,0,0
600,0,0,0
595,0.1,0,0
595,0.1,0,0.1
590,0.1,0,0.2
590,0.1,0,0.3
590,0.1,0.1,0.2
590,0.1,0,0
590,0.1,0,0
590,0.1,0,0
590,0.1,0,0
590,0.3,0,0.3
590,0.5,0,0.2
590,0,0,0.2
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,1.3,0.1,0.5
590,0.7,0.2,0.3
590,0.9,0.5,0.3
590,0.5,0.3,0.4
590,0.5,0.4,0.3
590,0.4,0.7,0.2
590,0.1,0.4,0.1
585,0.2,0.4,0.1
585,0.3,0.5,0.1
585,0.2,0.4,0.1
585,0.2,0.3,0
585,0.2,0.3,0
585,0.6,1.3,0.1
585,0.5,1.3,0.1
585,0.9,1.7,0.1
590,0.4,1.2,0.1
590,0.2,0.7,0.1
590,0.1,0.4,0
590,0.1,0.2,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
585,0.1,0,0
585,0,0.3,0
585,0.1,0.2,0
585,0.6,0.3,0
585,0.5,0.8,0
585,0.7,0.7,0
585,0.7,0.5,0
585,0.3,0.6,0
580,0.1,0.4,0
580,0.1,0.7,0
580,0.2,0.1,0
580,2.4,0.5,0.3
580,1.1,5.2,0
580,4.7,0.8,0.1
580,1.3,6.4,0.5
580,1.2,2.6,0.5
585,0.6,0.2,0.8
590,0.3,0.1,0.1
640,0.1,0.1,0.1
620,0.1,0,0.1
605,0.2,0,0.2
600,0.1,0,0.1
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0
590,0,0,0.1
590,0.1,0,0.2
590,0,0,0.2
640,0.1,0,0.4
660,0.2,0.1,0.5
685,0.2,0.1,0.4
670,0.5,0.4,0.5
660,0.5,0.2,0.3
640,0.2,1.6,0.4
640,0.3,0.5,0.8
625,0.2,1.3,0.3
615,0.4,1,1
610,0.6,0.3,1.5
610,1.1,0.5,0.7
610,0.4,0.6,0.6
610,0.4,0.5,1.2
610,0.7,0.3,1.8
610,0.9,0.5,1.8
620,0.9,0.7,1.4
640,0.9,0.6,0.8
640,0.7,0.7,0.8
645,0.5,0.6,0.5
650,2.1,4,3.9
655,1.3,2.9,1.9
665,2,2.2,2.8
670,2.4,2.3,3.1
680,2.9,3.5,2.6
680,1.7,3.8,1.6
690,1.1,1.7,1.5
695,0.8,0.7,1.2
695,0.8,0.4,1
700,1.2,0.6,1.1
705,0.9,0.8,1
710,1.5,0.9,1.5
705,1,0.8,0.5
705,2.5,1.8,0.9
715,1.9,2.6,1
730,1,2.3,0.7
745,0.7,1.5,0.4
760,0.5,0.9,0.3
770,0.3,0.5,0.2
765,0.2,0.4,0
760,0.1,0.4,0
750,0.4,0.4,0.2
740,0.3,0.6,0
730,0.8,0.4,0
720,0.1,0.2,0.2
710,0.3,0.5,0.4
700,0.1,1.8,0.2
690,0.5,0.7,0.7
690,0,0.6,0.1
690,0,0.8,0
690,0.1,0.6,0
695,0.1,1.4,0
690,0.2,1.4,0.1
685,0.3,0.8,0.2
680,0.2,0.3,0.6
670,0.3,0.3,0.6
670,1.6,0.3,1.3
670,0.2,0.2,1.1
665,1.5,0.6,0.3
660,0.7,1.4,0.1
650,0.5,0.2,0
650,0,0,0
645,0,0,0
640,0.1,0,0
640,0.1,0,0.2
640,0.4,0,0.1
640,0,0,0
640,0,0,0
635,0.8,0.1,0.3
635,0.7,0.2,0.1
635,0.5,0,0.1
635,0,0,0.1
660,0.1,0.1,0
665,0.2,0.1,0
660,0.1,0,0
655,0.8,0,0
650,0.1,0.1,0.1
645,0.5,0,0.4
640,0.8,0.2,0.6
640,0.4,0.2,0.2
640,1.6,0.4,0.5
635,0.5,0.3,0.2
635,1,0.5,0.2
635,0.5,0.5,0.2
635,0.5,0.5,0.3
635,0.6,0.5,0.4
635,0.6,0.4,0.4
635,1,0.2,0.5
635,1.3,0.2,1
640,0.7,0.5,0.6
640,0.8,0.2,0.7
650,0.9,0.3,0.8
650,0.5,0.1,0.4
660,0.6,0.6,0.3
660,0.5,0.1,0.3
650,0.6,0.2,0.5
640,0.6,0.4,0.7
650,0.3,0.2,0.2
640,0.3,0.4,0.1
640,0.3,0.4,0.2
640,0.3,0.7,0.2
640,0.4,0.6,0.2
640,1,0.5,1.1
640,0.8,0.6,1.4
630,1.1,0.9,0.3
630,0.8,1,0.3
620,1.4,0.7,1.5
620,0.3,1.2,0.3
620,0.1,0.9,0.1
620,0.2,0.5,0.2
620,0.7,0.2,0.8
620,0.1,0.1,0.1
620,0,0,0.1
620,0,0,0.1
620,0.1,0,0.2
620,0.3,0,0.4
620,0.3,0,0.3
620,0.2,0.1,0.3
620,0.3,0.7,0.4
620,0.2,0.5,0.2
620,0.2,0.4,0.4
620,0.3,0.4,0.7
620,0.5,0.6,0.7
620,0.5,1.2,0.8
645,0.4,0.3,0.6
650,0.6,0.9,0.5
660,1.1,0.8,0.8
660,1.8,1.2,1.9
665,0.9,0.3,0.7
660,1.1,1.1,1.3
655,0.6,1.4,0.6
650,0.5,1.3,0.4
645,0.5,1.1,0.4
645,0.9,0.8,1
650,0.7,0.7,0.2
650,0.1,0.4,0.4
650,0.1,0.2,0
645,0,0.1,0
645,0,0,0
640,0,0,0
640,0,0,0
635,0.1,0,0
635,0.1,0.1,0
635,0.1,0.5,0.1
635,0.1,0.1,0.1
635,0.5,0.3,0.1
630,0.6,0.5,0.3
630,0.3,0.5,0.3
635,0.3,0.6,0.2
635,0.4,0.6,0.2
635,0.4,1.5,0.2
630,0.8,0.4,0.2
630,0.4,0.4,0.3
630,1.1,1.2,0.3
625,1.9,4,0.2
625,0.2,1.3,0.1
625,0.1,0.6,0.1
625,0.2,0.5,0.1
625,0.1,0.3,0.1
625,0,0.1,0
620,0,0,0
620,0,0,0.1
620,0,0.1,0.2
620,0,0.1,0
620,0,0.2,0
620,0,0,0
620,0,0.1,0.1
620,0,0.1,0.1
645,0,0,0
660,0,0.1,0.1
670,0,0.1,0.1
675,0,0.3,0
670,0.1,0.3,0.2
670,0.2,0.1,0.2
665,0.1,0.1,0.1
660,0.1,0.1,0
660,1,0.2,1.1
650,6,1.7,1.1
650,4.1,5.3,0.9
645,1.9,1.3,1.9
640,0.8,0.4,2.4
640,0,0.1,0.2
640,0,0,0
640,0,0,0
640,0,0,0
630,0,0,0
630,0,0,0.2
630,0,0,0.4
630,0,0.1,0.2
630,0,0,0
650,0,0,0
660,0,0,0
670,0,0,0.1
670,0,0,0
670,0,0,0
660,0.1,0.1,0.1
660,0.2,0.1,0.2
655,0,0.1,0.1
645,0.1,0.1,0.1
640,0.1,0.1,0.1
640,0.8,3.2,2.1
640,4.1,1.4,2.4
635,0.1,0.1,0.5
630,0,0,0.6
625,0,0,0.1
625,0,0,0
640,0,0,0
655,0,0,0
690,0,0,0
710,0,0,0
715,0,0,0
715,0,0,0
700,0,0,0
700,0,0,0
700,0,0,0
700,0,0,0
695,0,0,0
685,0,0,0
675,0,0,0
670,0,0,0
670,0,0,0
650,0,0,0
645,0.1,0,0.1
640,0.5,0,0.8
640,1.9,4.5,1.8
640,0.2,0.6,0.7
640,0.1,0.2,0.4
630,0.1,0.2,0.2
630,0,0.2,0
630,0,0.1,0
630,0,0.3,0
625,0,0.2,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0.6,0
625,0,0.3,0
625,0,1,0
625,0,0.1,0
625,0,1.2,0
625,0,0.6,0
630,0,0.7,0.1
630,0.1,0.3,0.2
640,0.2,0.3,0.3
640,0.2,0.2,0.3
630,0.2,0.1,0.5
630,3.3,1.2,2.1
625,0.3,0.4,0.2
625,0.2,0.4,0.3
625,1.1,0.9,0.3
625,1.6,0.8,1.2
625,0.7,0.6,1.3
625,0,0.1,0.1
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0.1,0
620,0,0.1,0.2
620,0.1,0,0.4
620,0.4,0,1
620,0.6,0,1.6
620,0.5,0,1.6
620,0.5,0.2,1.6
620,0.5,0.1,1.5
620,0.9,0.2,1.7
620,1,0.2,1.4
620,0.5,0.3,0.9
620,0.6,0.4,0.8
620,0.6,0.4,0.5
620,0.3,0.7,0.2
620,0.4,0.4,0.3
620,0.4,0.1,0.2
620,3.4,0.1,4.6
620,0.8,0.7,2.5
625,0.2,1.1,0.4
625,0,0,0.1
620,0,0,0
620,0,0,0
625,0,0,0.2
625,0,0,0.4
635,0.1,0,0.9
640,0.1,0,0.8
650,0.3,0,1.5
660,0.7,0,1.7
660,0.2,0.1,1.4
660,0.6,0.2,1.4
700,0.7,0.4,1.7
690,0.4,0.2,1.8
680,0.4,0.2,1.6
670,0.4,0.1,1.3
660,0.3,0.2,0.9
655,0.7,0.4,0.6
655,0.9,0.8,1.1
655,1.6,1,1.1
655,1,0.8,0.9
650,0.6,0.4,0.2
645,0.6,0.2,0.7
645,1.5,1.3,0.9
640,0.9,0.3,2.5
640,0.7,0.1,2.3
640,0.6,0.5,1.3
635,0.2,0.1,0.8
645,0.2,0.1,0.8
655,0.1,0.1,0.2
685,0.1,0.1,0.5
690,0.2,0.5,1.1
695,0.9,0.9,3.2
715,0.9,1.3,3.7
730,0.8,0.7,2.8
730,0.3,0.5,1.4
730,0.4,0.3,1.4
730,0.2,0.2,1.1
735,0.3,0.1,1.1
750,0.3,0,1
785,0.6,0.1,1
810,0.4,0.2,1.3
795,0.4,0.7,1.4
790,1.9,2.1,4.3
785,0.5,0.6,0.8
780,0.4,0.8,0.6
770,0.3,0.2,0.3
760,0.2,0.1,0.4
740,0.1,0,0.3
730,0,0,0.1
720,0,0,0.5
705,0,0,0.7
700,0.1,0,0.8
710,0.5,0.1,1.6
725,0.7,0.2,2.3
730,0.5,0.7,2.2
740,0.5,0.5,1.1
745,0.3,0.4,0.6
750,0.1,0.1,0.7
745,0,0,0.7
740,0.1,0,0.8
725,0.1,0,0.7
725,0.1,0.1,0.5
720,0.1,0.2,0.4
720,0.1,0.1,0.1
720,0,0.1,0.1
720,0,0.1,0
725,0.1,0.1,0
725,0.4,0.8,0.1
720,1.2,1.2,0.5
715,0.6,1.3,0.3
710,0.4,0.9,0.2
705,0.1,0.3,0
700,0,0.2,0
695,0,0.7,0
695,0.1,0.3,0
690,0.2,0.1,0
680,0.2,0.5,0.1
680,0.3,0.2,0.2
680,0.2,0.2,0.3
685,0.6,0.6,0.8
690,0.4,0.6,0.9
680,0.3,0.5,1
700,0.1,0.2,0.8
695,0.1,0,0.2
680,0.1,0,0.1
670,0.1,0,0.1
660,0.1,0.1,0.2
660,0.3,0.2,0.4
660,0.4,0.3,0.7
665,1,0.4,1
660,1,1.6,0.8
660,1.5,0.3,1.4
660,1.6,1.2,0.5
660,0.2,0.6,0.4
660,0.6,0.1,2.2
670,1.7,0.6,0.5
690,0.2,0.2,0.9
710,0.8,0.1,1.7
765,1.1,0.4,1.4
760,0.4,0.4,1.1
745,0.3,0.7,1.7
750,0.6,1.6,2.3
750,0.9,1.5,1.6
745,1.7,5.3,1.4
745,0.8,2.1,1
750,0.8,1.2,0.8
760,0.8,0.5,1
770,0.9,0.4,1.1
810,0.9,0.4,0.9
815,0.6,0.4,0.6
810,0.7,0.3,0.7
810,0.9,0.3,0.9
810,1.1,0.4,0.9
810,1.2,0.9,0.8
805,1,0.8,0.8
800,0.6,0.3,0.6
795,0.3,0.2,0.2
795,0.2,0.2,0.1
790,0.2,0.2,0.2
785,0.1,0.2,0.3
780,0.2,0.1,0.3
775,0.3,0.1,0.4
765,0.3,0.1,0.4
765,0.2,0.1,0.3
760,0.3,0,0.3
755,0.5,0,1
750,0.4,0.2,0.9
750,1,0.2,2
785,1.1,0.3,1.6
780,1.1,1,1.2
765,0.4,0.8,0.8
750,0.3,0.4,0.6
740,0.4,0.1,0.5
735,0.4,0.2,0.5
730,0.6,0.2,0.7
720,1.3,0.6,0.9
710,1.6,1.4,1.2
705,1.4,1.7,1.3
700,1,1.4,1.2
705,0.5,0.2,0.4
750,1.7,0.9,0.9
730,1,2.3,0.7
730,0.8,0.4,0.3
725,0.6,0.5,0.8
725,1.3,0.8,0.9
735,1.4,0.9,1.1
740,1.3,0.8,1
740,1.7,0.9,1
730,1.7,1,1
720,1.6,0.9,1.1
715,1.9,0.9,1.4
710,0.4,0.1,0.1
705,0,0.1,0
700,0,0.4,0
700,0.4,0.5,0
700,0.1,1.1,0.1
